geoid,name,B19083001,"B19083001, Error"
05000US30011,"Carter County, MT",0.4491,0.0419
05000US30013,"Cascade County, MT",0.4724,0.021
05000US30015,"Chouteau County, MT",0.4388,0.0285
05000US30017,"Custer County, MT",0.4489,0.0334
05000US30019,"Daniels County, MT",0.4373,0.0605
05000US30021,"Dawson County, MT",0.4262,0.0412
05000US30023,"Deer Lodge County, MT",0.4451,0.0298
05000US30025,"Fallon County, MT",0.4112,0.0408
05000US30027,"Fergus County, MT",0.4667,0.0357
05000US30029,"Flathead County, MT",0.4581,0.0146
05000US30031,"Gallatin County, MT",0.4647,0.0128
05000US30033,"Garfield County, MT",0.4716,0.0486
05000US30035,"Glacier County, MT",0.4796,0.0221
05000US30037,"Golden Valley County, MT",0.5104,0.0575
05000US30039,"Granite County, MT",0.4972,0.0585
05000US30041,"Hill County, MT",0.4258,0.0187
05000US30043,"Jefferson County, MT",0.3998,0.0196
05000US30045,"Judith Basin County, MT",0.4657,0.0562
05000US30047,"Lake County, MT",0.4535,0.0186
05000US30049,"Lewis and Clark County, MT",0.421,0.0166
05000US30051,"Liberty County, MT",0.5778,0.1074
05000US30053,"Lincoln County, MT",0.4744,0.0342
05000US30055,"McCone County, MT",0.4408,0.0539
05000US30057,"Madison County, MT",0.4333,0.029
05000US30059,"Meagher County, MT",0.3997,0.0393
05000US30061,"Mineral County, MT",0.4474,0.052
05000US30063,"Missoula County, MT",0.4729,0.0129
05000US30065,"Musselshell County, MT",0.4173,0.0288
05000US30067,"Park County, MT",0.4729,0.0355
05000US30069,"Petroleum County, MT",0.415,0.0653
05000US30071,"Phillips County, MT",0.4364,0.0376
05000US30073,"Pondera County, MT",0.4346,0.0309
05000US30075,"Powder River County, MT",0.4086,0.0236
05000US30077,"Powell County, MT",0.4208,0.0507
05000US30079,"Prairie County, MT",0.4703,0.0674
05000US30081,"Ravalli County, MT",0.458,0.0229
05000US30083,"Richland County, MT",0.409,0.0275
05000US30085,"Roosevelt County, MT",0.4745,0.0206
05000US30087,"Rosebud County, MT",0.4245,0.0244
05000US30089,"Sanders County, MT",0.4625,0.0348
05000US30091,"Sheridan County, MT",0.4567,0.049
05000US30093,"Silver Bow County, MT",0.471,0.02
05000US30095,"Stillwater County, MT",0.385,0.0208
05000US30097,"Sweet Grass County, MT",0.4162,0.0342
05000US30099,"Teton County, MT",0.4167,0.0231
05000US30101,"Toole County, MT",0.4724,0.0689
05000US30103,"Treasure County, MT",0.4722,0.0589
05000US30105,"Valley County, MT",0.3997,0.0272
05000US30107,"Wheatland County, MT",0.4406,0.0387
05000US30109,"Wibaux County, MT",0.3241,0.0284
05000US30111,"Yellowstone County, MT",0.454,0.0106
05000US31001,"Adams County, NE",0.4435,0.0208
05000US31003,"Antelope County, NE",0.4039,0.0236
05000US31005,"Arthur County, NE",0.4787,0.0986
05000US31007,"Banner County, NE",0.4601,0.0815
05000US31009,"Blaine County, NE",0.3334,0.0463
05000US31011,"Boone County, NE",0.4372,0.0307
05000US31013,"Box Butte County, NE",0.3899,0.0234
05000US31015,"Boyd County, NE",0.4572,0.046
05000US31017,"Brown County, NE",0.4843,0.0637
05000US31019,"Buffalo County, NE",0.4503,0.0226
05000US31021,"Burt County, NE",0.4596,0.0327
05000US31023,"Butler County, NE",0.3958,0.0225
05000US31025,"Cass County, NE",0.3954,0.015
05000US31027,"Cedar County, NE",0.3965,0.0184
05000US31029,"Chase County, NE",0.3984,0.0382
05000US31031,"Cherry County, NE",0.4124,0.0413
05000US31033,"Cheyenne County, NE",0.4205,0.0222
05000US31035,"Clay County, NE",0.3937,0.0158
05000US31037,"Colfax County, NE",0.3953,0.029
05000US31039,"Cuming County, NE",0.405,0.0214
05000US31041,"Custer County, NE",0.4923,0.0603
05000US31043,"Dakota County, NE",0.3964,0.0263
05000US31045,"Dawes County, NE",0.3671,0.031
05000US31047,"Dawson County, NE",0.411,0.0281
05000US31049,"Deuel County, NE",0.3795,0.0372
05000US31051,"Dixon County, NE",0.4117,0.0242
05000US31053,"Dodge County, NE",0.4173,0.0204
05000US31055,"Douglas County, NE",0.4696,0.0059
05000US31057,"Dundy County, NE",0.4011,0.0266
05000US31059,"Fillmore County, NE",0.4542,0.0341
05000US31061,"Franklin County, NE",0.4275,0.0319
05000US31063,"Frontier County, NE",0.4142,0.0426
05000US31065,"Furnas County, NE",0.4196,0.0213
05000US31067,"Gage County, NE",0.4212,0.0145
05000US31069,"Garden County, NE",0.5025,0.0923
05000US31071,"Garfield County, NE",0.4061,0.0399
05000US31073,"Gosper County, NE",0.4242,0.0471
05000US31075,"Grant County, NE",0.4428,0.0481
05000US31077,"Greeley County, NE",0.4146,0.0241
05000US31079,"Hall County, NE",0.4378,0.0156
05000US31081,"Hamilton County, NE",0.373,0.0184
05000US31083,"Harlan County, NE",0.4145,0.0267
05000US31085,"Hayes County, NE",0.4726,0.0571
05000US31087,"Hitchcock County, NE",0.4581,0.0623
05000US31089,"Holt County, NE",0.4177,0.0346
05000US31091,"Hooker County, NE",0.4108,0.0906
05000US31093,"Howard County, NE",0.3701,0.0215
05000US31095,"Jefferson County, NE",0.4486,0.0322
05000US31097,"Johnson County, NE",0.4168,0.0284
05000US31099,"Kearney County, NE",0.4083,0.0283
05000US31101,"Keith County, NE",0.4298,0.0252
05000US31103,"Keya Paha County, NE",0.4214,0.05
05000US31105,"Kimball County, NE",0.4012,0.0428
05000US31107,"Knox County, NE",0.4166,0.0191
05000US31109,"Lancaster County, NE",0.4467,0.0063
05000US31111,"Lincoln County, NE",0.4358,0.02
05000US31113,"Logan County, NE",0.362,0.0383
05000US31115,"Loup County, NE",0.3797,0.0362
05000US31117,"McPherson County, NE",0.4259,0.0605
05000US31119,"Madison County, NE",0.4422,0.0183
05000US31121,"Merrick County, NE",0.4135,0.0305
05000US31123,"Morrill County, NE",0.4212,0.042
05000US31125,"Nance County, NE",0.4498,0.0475
05000US31127,"Nemaha County, NE",0.432,0.0276
05000US31129,"Nuckolls County, NE",0.4894,0.0597
05000US31131,"Otoe County, NE",0.4338,0.0224
05000US31133,"Pawnee County, NE",0.449,0.0531
05000US31135,"Perkins County, NE",0.4564,0.0488
05000US31137,"Phelps County, NE",0.4328,0.0333
05000US31139,"Pierce County, NE",0.4137,0.0223
05000US31141,"Platte County, NE",0.4138,0.027
05000US31143,"Polk County, NE",0.368,0.0297
05000US31145,"Red Willow County, NE",0.4352,0.0308
05000US31147,"Richardson County, NE",0.432,0.03
05000US31149,"Rock County, NE",0.4407,0.0342
05000US31151,"Saline County, NE",0.4154,0.0265
05000US31153,"Sarpy County, NE",0.3868,0.008
05000US31155,"Saunders County, NE",0.4004,0.0218
05000US31157,"Scotts Bluff County, NE",0.4517,0.02
05000US31159,"Seward County, NE",0.3952,0.0163
05000US31161,"Sheridan County, NE",0.481,0.0421
05000US31163,"Sherman County, NE",0.4203,0.042
05000US31165,"Sioux County, NE",0.3977,0.029
05000US31167,"Stanton County, NE",0.3545,0.0304
05000US31169,"Thayer County, NE",0.4085,0.0214
05000US31171,"Thomas County, NE",0.4467,0.0622
05000US31173,"Thurston County, NE",0.451,0.0269
05000US31175,"Valley County, NE",0.4328,0.0409
05000US31177,"Washington County, NE",0.4024,0.0188
05000US31179,"Wayne County, NE",0.443,0.0329
05000US31181,"Webster County, NE",0.484,0.0572
05000US31183,"Wheeler County, NE",0.3746,0.044
05000US31185,"York County, NE",0.4586,0.0482
05000US32001,"Churchill County, NV",0.4109,0.0163
05000US32003,"Clark County, NV",0.4671,0.0032
05000US32005,"Douglas County, NV",0.4405,0.0187
05000US32007,"Elko County, NV",0.3806,0.0178
05000US32009,"Esmeralda County, NV",0.3744,0.0287
05000US32011,"Eureka County, NV",0.4095,0.0742
05000US32013,"Humboldt County, NV",0.43,0.049
05000US32015,"Lander County, NV",0.3986,0.0414
05000US32017,"Lincoln County, NV",0.3751,0.0377
05000US32019,"Lyon County, NV",0.4011,0.0202
05000US32021,"Mineral County, NV",0.4515,0.0282
05000US32023,"Nye County, NV",0.4154,0.0197
05000US32027,"Pershing County, NV",0.4123,0.0435
05000US32029,"Storey County, NV",0.4217,0.0592
05000US32031,"Washoe County, NV",0.4605,0.0061
05000US32033,"White Pine County, NV",0.3963,0.0313
05000US32510,"Carson City, NV",0.4539,0.0188
05000US33001,"Belknap County, NH",0.4395,0.0151
05000US33003,"Carroll County, NH",0.4446,0.0169
05000US33005,"Cheshire County, NH",0.4324,0.013
05000US33007,"Coos County, NH",0.4293,0.012
05000US33009,"Grafton County, NH",0.4847,0.0149
05000US33011,"Hillsborough County, NH",0.428,0.0054
05000US33013,"Merrimack County, NH",0.4267,0.0101
05000US33015,"Rockingham County, NH",0.4237,0.0086
05000US33017,"Strafford County, NH",0.4291,0.0136
05000US33019,"Sullivan County, NH",0.4379,0.0203
05000US34001,"Atlantic County, NJ",0.4716,0.009
05000US34003,"Bergen County, NJ",0.4759,0.0041
05000US34005,"Burlington County, NJ",0.4336,0.0054
05000US34007,"Camden County, NJ",0.4712,0.0071
05000US34009,"Cape May County, NJ",0.4727,0.0107
05000US34011,"Cumberland County, NJ",0.4677,0.0265
05000US34013,"Essex County, NJ",0.5551,0.0047
05000US34015,"Gloucester County, NJ",0.4174,0.0083
05000US34017,"Hudson County, NJ",0.5038,0.0051
05000US34019,"Hunterdon County, NJ",0.4346,0.0101
05000US34021,"Mercer County, NJ",0.5025,0.0075
05000US34023,"Middlesex County, NJ",0.432,0.0034
05000US34025,"Monmouth County, NJ",0.4764,0.0059
05000US34027,"Morris County, NJ",0.459,0.0056
05000US34029,"Ocean County, NJ",0.4487,0.0055
05000US34031,"Passaic County, NJ",0.4701,0.0055
05000US34033,"Salem County, NJ",0.4536,0.0193
05000US34035,"Somerset County, NJ",0.4565,0.0058
05000US34037,"Sussex County, NJ",0.4098,0.0099
05000US34039,"Union County, NJ",0.4945,0.0062
05000US34041,"Warren County, NJ",0.4185,0.0094
05000US35001,"Bernalillo County, NM",0.477,0.0066
05000US35003,"Catron County, NM",0.383,0.0816
05000US35005,"Chaves County, NM",0.4608,0.0201
05000US35006,"Cibola County, NM",0.4545,0.0204
05000US35007,"Colfax County, NM",0.4291,0.0165
05000US35009,"Curry County, NM",0.4453,0.0232
05000US35011,"De Baca County, NM",0.4282,0.0323
05000US35013,"Do̱a Ana County, NM",0.4918,0.0112
05000US35015,"Eddy County, NM",0.4322,0.0161
05000US35017,"Grant County, NM",0.504,0.0428
05000US35019,"Guadalupe County, NM",0.4691,0.0558
05000US35021,"Harding County, NM",0.6097,0.1053
05000US35023,"Hidalgo County, NM",0.4711,0.0638
05000US35025,"Lea County, NM",0.4423,0.0206
05000US35027,"Lincoln County, NM",0.4648,0.0285
05000US35028,"Los Alamos County, NM",0.3909,0.0242
05000US35029,"Luna County, NM",0.4726,0.0239
05000US35031,"McKinley County, NM",0.512,0.0154
05000US35033,"Mora County, NM",0.4764,0.0523
05000US35035,"Otero County, NM",0.4724,0.0241
05000US35037,"Quay County, NM",0.4462,0.0237
05000US35039,"Rio Arriba County, NM",0.5084,0.0186
05000US35041,"Roosevelt County, NM",0.4456,0.0291
05000US35043,"Sandoval County, NM",0.4209,0.0091
05000US35045,"San Juan County, NM",0.4462,0.0112
05000US35047,"San Miguel County, NM",0.504,0.0236
05000US35049,"Santa Fe County, NM",0.4882,0.0097
05000US35051,"Sierra County, NM",0.5346,0.0604
05000US35053,"Socorro County, NM",0.4472,0.0246
05000US35055,"Taos County, NM",0.4874,0.019
05000US35057,"Torrance County, NM",0.4594,0.0277
05000US35059,"Union County, NM",0.4976,0.0983
05000US35061,"Valencia County, NM",0.4353,0.0172
05000US36001,"Albany County, NY",0.46,0.0071
05000US36003,"Allegany County, NY",0.44,0.0412
05000US36005,"Bronx County, NY",0.5118,0.0052
05000US36007,"Broome County, NY",0.4652,0.0104
05000US36009,"Cattaraugus County, NY",0.4326,0.0116
05000US36011,"Cayuga County, NY",0.4351,0.0117
05000US36013,"Chautauqua County, NY",0.4519,0.0085
05000US36015,"Chemung County, NY",0.4423,0.0148
05000US36017,"Chenango County, NY",0.4329,0.015
05000US36019,"Clinton County, NY",0.4278,0.0166
05000US36021,"Columbia County, NY",0.4663,0.0132
05000US36023,"Cortland County, NY",0.4434,0.0268
05000US36025,"Delaware County, NY",0.4412,0.0114
05000US36027,"Dutchess County, NY",0.4497,0.0081
05000US36029,"Erie County, NY",0.4661,0.0042
05000US36031,"Essex County, NY",0.4362,0.0135
05000US36033,"Franklin County, NY",0.4529,0.014
05000US36035,"Fulton County, NY",0.4234,0.0132
05000US36037,"Genesee County, NY",0.4117,0.012
05000US36039,"Greene County, NY",0.4526,0.0139
05000US36041,"Hamilton County, NY",0.3979,0.0259
05000US36043,"Herkimer County, NY",0.4152,0.0135
05000US36045,"Jefferson County, NY",0.4207,0.0111
05000US36047,"Kings County, NY",0.5264,0.0028
05000US36049,"Lewis County, NY",0.4002,0.013
05000US36051,"Livingston County, NY",0.4238,0.0154
05000US36053,"Madison County, NY",0.4307,0.0114
05000US36055,"Monroe County, NY",0.4639,0.0045
05000US36057,"Montgomery County, NY",0.4472,0.0143
05000US36059,"Nassau County, NY",0.4578,0.0035
05000US36061,"New York County, NY",0.5956,0.0038
05000US36063,"Niagara County, NY",0.4425,0.0088
05000US36065,"Oneida County, NY",0.4537,0.01
05000US36067,"Onondaga County, NY",0.4654,0.0057
05000US36069,"Ontario County, NY",0.4511,0.0119
05000US36071,"Orange County, NY",0.4409,0.0076
05000US36073,"Orleans County, NY",0.4208,0.018
05000US36075,"Oswego County, NY",0.4324,0.0137
05000US36077,"Otsego County, NY",0.4465,0.0159
05000US36079,"Putnam County, NY",0.4229,0.0179
05000US36081,"Queens County, NY",0.4518,0.0027
05000US36083,"Rensselaer County, NY",0.4294,0.009
05000US36085,"Richmond County, NY",0.4551,0.0057
05000US36087,"Rockland County, NY",0.4648,0.0055
05000US36089,"St. Lawrence County, NY",0.4421,0.012
05000US36091,"Saratoga County, NY",0.4188,0.009
05000US36093,"Schenectady County, NY",0.4348,0.0086
05000US36095,"Schoharie County, NY",0.424,0.0125
05000US36097,"Schuyler County, NY",0.4178,0.02
05000US36099,"Seneca County, NY",0.4376,0.0174
05000US36101,"Steuben County, NY",0.4533,0.0134
05000US36103,"Suffolk County, NY",0.4436,0.0033
05000US36105,"Sullivan County, NY",0.4654,0.0153
05000US36107,"Tioga County, NY",0.4177,0.0149
05000US36109,"Tompkins County, NY",0.496,0.0107
05000US36111,"Ulster County, NY",0.4592,0.0111
05000US36113,"Warren County, NY",0.4358,0.0127
05000US36115,"Washington County, NY",0.4065,0.0142
05000US36117,"Wayne County, NY",0.4289,0.0168
05000US36119,"Westchester County, NY",0.5405,0.0043
05000US36121,"Wyoming County, NY",0.3961,0.0166
05000US36123,"Yates County, NY",0.448,0.0191
05000US37001,"Alamance County, NC",0.4533,0.0112
05000US37003,"Alexander County, NC",0.4661,0.0321
05000US37005,"Alleghany County, NC",0.4494,0.038
05000US37007,"Anson County, NC",0.4428,0.0235
05000US37009,"Ashe County, NC",0.4441,0.0283
05000US37011,"Avery County, NC",0.4794,0.0292
05000US37013,"Beaufort County, NC",0.4826,0.0222
05000US37015,"Bertie County, NC",0.5274,0.0483
05000US37017,"Bladen County, NC",0.5101,0.0347
05000US37019,"Brunswick County, NC",0.4478,0.0134
05000US37021,"Buncombe County, NC",0.4697,0.0095
05000US37023,"Burke County, NC",0.4569,0.0165
05000US37025,"Cabarrus County, NC",0.4346,0.0089
05000US37027,"Caldwell County, NC",0.4345,0.0167
05000US37029,"Camden County, NC",0.3848,0.0322
05000US37031,"Carteret County, NC",0.4616,0.012
05000US37033,"Caswell County, NC",0.4342,0.0195
05000US37035,"Catawba County, NC",0.4623,0.0107
05000US37037,"Chatham County, NC",0.4833,0.0138
05000US37039,"Cherokee County, NC",0.4151,0.0177
05000US37041,"Chowan County, NC",0.4389,0.0308
05000US37043,"Clay County, NC",0.4813,0.0455
05000US37045,"Cleveland County, NC",0.4721,0.0193
05000US37047,"Columbus County, NC",0.5036,0.0317
05000US37049,"Craven County, NC",0.4538,0.0145
05000US37051,"Cumberland County, NC",0.4465,0.0075
05000US37053,"Currituck County, NC",0.3841,0.0197
05000US37055,"Dare County, NC",0.4317,0.0187
05000US37057,"Davidson County, NC",0.4342,0.0107
05000US37059,"Davie County, NC",0.4395,0.0264
05000US37061,"Duplin County, NC",0.4248,0.0158
05000US37063,"Durham County, NC",0.4681,0.0088
05000US37065,"Edgecombe County, NC",0.4728,0.0205
05000US37067,"Forsyth County, NC",0.5008,0.0087
05000US37069,"Franklin County, NC",0.4155,0.0148
05000US37071,"Gaston County, NC",0.4529,0.0099
05000US37073,"Gates County, NC",0.4064,0.0266
05000US37075,"Graham County, NC",0.4322,0.0308
05000US37077,"Granville County, NC",0.4298,0.0162
05000US37079,"Greene County, NC",0.4398,0.0318
05000US37081,"Guilford County, NC",0.4848,0.0077
05000US37083,"Halifax County, NC",0.4969,0.0254
05000US37085,"Harnett County, NC",0.4129,0.0073
05000US37087,"Haywood County, NC",0.4544,0.0184
05000US37089,"Henderson County, NC",0.4372,0.0113
05000US37091,"Hertford County, NC",0.4338,0.0174
05000US37093,"Hoke County, NC",0.43,0.0137
05000US37095,"Hyde County, NC",0.3824,0.0453
05000US37097,"Iredell County, NC",0.47,0.01
05000US37099,"Jackson County, NC",0.4462,0.0185
05000US37101,"Johnston County, NC",0.4231,0.0117
05000US37103,"Jones County, NC",0.4658,0.0391
05000US37105,"Lee County, NC",0.4428,0.0169
05000US37107,"Lenoir County, NC",0.4799,0.0287
05000US37109,"Lincoln County, NC",0.4576,0.0122
05000US37111,"McDowell County, NC",0.4423,0.0236
05000US37113,"Macon County, NC",0.4675,0.0231
05000US37115,"Madison County, NC",0.464,0.0294
05000US37117,"Martin County, NC",0.4765,0.0417
05000US37119,"Mecklenburg County, NC",0.4865,0.0034
05000US37121,"Mitchell County, NC",0.4146,0.0327
05000US37123,"Montgomery County, NC",0.4872,0.039
05000US37125,"Moore County, NC",0.4648,0.0161
05000US37127,"Nash County, NC",0.4673,0.0187
05000US37129,"New Hanover County, NC",0.491,0.0089
05000US37131,"Northampton County, NC",0.4667,0.0234
05000US37133,"Onslow County, NC",0.4098,0.0143
05000US37135,"Orange County, NC",0.5186,0.0133
05000US37137,"Pamlico County, NC",0.4823,0.0436
05000US37139,"Pasquotank County, NC",0.4268,0.017
05000US37141,"Pender County, NC",0.465,0.0166
05000US37143,"Perquimans County, NC",0.4413,0.024
05000US37145,"Person County, NC",0.4322,0.0263
05000US37147,"Pitt County, NC",0.4874,0.0118
05000US37149,"Polk County, NC",0.4468,0.0275
05000US37151,"Randolph County, NC",0.4284,0.0132
05000US37153,"Richmond County, NC",0.4655,0.0174
05000US37155,"Robeson County, NC",0.4882,0.0129
05000US37157,"Rockingham County, NC",0.4498,0.0157
05000US37159,"Rowan County, NC",0.4452,0.0117
05000US37161,"Rutherford County, NC",0.4672,0.0148
05000US37163,"Sampson County, NC",0.4685,0.0238
05000US37165,"Scotland County, NC",0.467,0.0176
05000US37167,"Stanly County, NC",0.4205,0.0169
05000US37169,"Stokes County, NC",0.4239,0.0317
05000US37171,"Surry County, NC",0.4845,0.0154
05000US37173,"Swain County, NC",0.4694,0.032
05000US37175,"Transylvania County, NC",0.4426,0.0212
05000US37177,"Tyrrell County, NC",0.425,0.0329
05000US37179,"Union County, NC",0.4532,0.0082
05000US37181,"Vance County, NC",0.488,0.0418
05000US37183,"Wake County, NC",0.4441,0.0043
05000US37185,"Warren County, NC",0.4987,0.0242
05000US37187,"Washington County, NC",0.5099,0.0777
05000US37189,"Watauga County, NC",0.5043,0.0202
05000US37191,"Wayne County, NC",0.4753,0.0218
05000US37193,"Wilkes County, NC",0.4669,0.0269
05000US37195,"Wilson County, NC",0.4679,0.0148
05000US37197,"Yadkin County, NC",0.4352,0.0189
05000US37199,"Yancey County, NC",0.4367,0.0281
05000US38001,"Adams County, ND",0.4448,0.0349
05000US38003,"Barnes County, ND",0.4671,0.0317
05000US38005,"Benson County, ND",0.5035,0.0278
05000US38007,"Billings County, ND",0.4213,0.056
05000US38009,"Bottineau County, ND",0.441,0.0267
05000US38011,"Bowman County, ND",0.4332,0.0424
05000US38013,"Burke County, ND",0.4204,0.0328
05000US38015,"Burleigh County, ND",0.4381,0.0138
05000US38017,"Cass County, ND",0.4654,0.0116
05000US38019,"Cavalier County, ND",0.4922,0.0622
05000US38021,"Dickey County, ND",0.4081,0.0277
05000US38023,"Divide County, ND",0.4865,0.0361
05000US38025,"Dunn County, ND",0.4743,0.0409
05000US38027,"Eddy County, ND",0.4968,0.0436
05000US38029,"Emmons County, ND",0.4502,0.035
05000US38031,"Foster County, ND",0.4066,0.0296
05000US38033,"Golden Valley County, ND",0.429,0.0615
05000US38035,"Grand Forks County, ND",0.4716,0.0136
05000US38037,"Grant County, ND",0.5088,0.0591
05000US38039,"Griggs County, ND",0.4489,0.0393
05000US38041,"Hettinger County, ND",0.4856,0.0447
05000US38043,"Kidder County, ND",0.4577,0.039
05000US38045,"LaMoure County, ND",0.4713,0.0358
05000US38047,"Logan County, ND",0.4238,0.0285
05000US38049,"McHenry County, ND",0.4682,0.0531
05000US38051,"McIntosh County, ND",0.4457,0.0319
05000US38053,"McKenzie County, ND",0.4667,0.0321
05000US38055,"McLean County, ND",0.4077,0.0252
05000US38057,"Mercer County, ND",0.3881,0.0328
05000US38059,"Morton County, ND",0.4432,0.044
05000US38061,"Mountrail County, ND",0.47,0.0326
05000US38063,"Nelson County, ND",0.462,0.0314
05000US38065,"Oliver County, ND",0.4064,0.0469
05000US38067,"Pembina County, ND",0.4384,0.0276
05000US38069,"Pierce County, ND",0.4477,0.0348
05000US38071,"Ramsey County, ND",0.4775,0.0453
05000US38073,"Ransom County, ND",0.4093,0.0374
05000US38075,"Renville County, ND",0.3508,0.0266
05000US38077,"Richland County, ND",0.4343,0.0203
05000US38079,"Rolette County, ND",0.5003,0.0349
05000US38081,"Sargent County, ND",0.3836,0.0234
05000US38083,"Sheridan County, ND",0.4218,0.0428
05000US38085,"Sioux County, ND",0.5093,0.0302
05000US38087,"Slope County, ND",0.3988,0.0391
05000US38089,"Stark County, ND",0.4533,0.0253
05000US38091,"Steele County, ND",0.3728,0.0315
05000US38093,"Stutsman County, ND",0.4496,0.0314
05000US38095,"Towner County, ND",0.484,0.0604
05000US38097,"Traill County, ND",0.3987,0.0186
05000US38099,"Walsh County, ND",0.4619,0.0385
05000US38101,"Ward County, ND",0.413,0.0156
05000US38103,"Wells County, ND",0.4368,0.0411
05000US38105,"Williams County, ND",0.4329,0.0278
05000US39001,"Adams County, OH",0.4815,0.0275
05000US39003,"Allen County, OH",0.4328,0.0132
05000US39005,"Ashland County, OH",0.4143,0.0174
05000US39007,"Ashtabula County, OH",0.4508,0.0129
05000US39009,"Athens County, OH",0.5025,0.0179
05000US39011,"Auglaize County, OH",0.3962,0.0125
05000US39013,"Belmont County, OH",0.453,0.0164
05000US39015,"Brown County, OH",0.4099,0.0163
05000US39017,"Butler County, OH",0.4416,0.0064
05000US39019,"Carroll County, OH",0.4287,0.0284
05000US39021,"Champaign County, OH",0.3758,0.0173
05000US39023,"Clark County, OH",0.4306,0.0104
05000US39025,"Clermont County, OH",0.4401,0.0087
05000US39027,"Clinton County, OH",0.4288,0.0196
05000US39029,"Columbiana County, OH",0.4403,0.0129
05000US39031,"Coshocton County, OH",0.4235,0.0185
05000US39033,"Crawford County, OH",0.4519,0.0289
05000US39035,"Cuyahoga County, OH",0.5113,0.0037
05000US39037,"Darke County, OH",0.4106,0.0134
05000US39039,"Defiance County, OH",0.4036,0.0164
05000US39041,"Delaware County, OH",0.425,0.009
05000US39043,"Erie County, OH",0.466,0.0228
05000US39045,"Fairfield County, OH",0.4206,0.0111
05000US39047,"Fayette County, OH",0.4387,0.0156
05000US39049,"Franklin County, OH",0.4653,0.0039
05000US39051,"Fulton County, OH",0.3908,0.0136
05000US39053,"Gallia County, OH",0.4487,0.0279
05000US39055,"Geauga County, OH",0.4647,0.0166
05000US39057,"Greene County, OH",0.4448,0.0094
05000US39059,"Guernsey County, OH",0.4392,0.0158
05000US39061,"Hamilton County, OH",0.5009,0.0042
05000US39063,"Hancock County, OH",0.4399,0.015
05000US39065,"Hardin County, OH",0.4029,0.0157
05000US39067,"Harrison County, OH",0.4172,0.0188
05000US39069,"Henry County, OH",0.3721,0.0215
05000US39071,"Highland County, OH",0.4423,0.0202
05000US39073,"Hocking County, OH",0.4097,0.0168
05000US39075,"Holmes County, OH",0.4183,0.022
05000US39077,"Huron County, OH",0.4093,0.0128
05000US39079,"Jackson County, OH",0.4255,0.0286
05000US39081,"Jefferson County, OH",0.4602,0.0174
05000US39083,"Knox County, OH",0.3951,0.0117
05000US39085,"Lake County, OH",0.4149,0.0068
05000US39087,"Lawrence County, OH",0.4538,0.0302
05000US39089,"Licking County, OH",0.4353,0.0125
05000US39091,"Logan County, OH",0.4256,0.0192
05000US39093,"Lorain County, OH",0.4506,0.0094
05000US39095,"Lucas County, OH",0.4871,0.0065
05000US39097,"Madison County, OH",0.4037,0.0194
05000US39099,"Mahoning County, OH",0.474,0.0084
05000US39101,"Marion County, OH",0.4524,0.0177
05000US39103,"Medina County, OH",0.4137,0.0086
05000US39105,"Meigs County, OH",0.4696,0.0321
05000US39107,"Mercer County, OH",0.3934,0.0219
05000US39109,"Miami County, OH",0.427,0.0154
05000US39111,"Monroe County, OH",0.4689,0.0317
05000US39113,"Montgomery County, OH",0.4659,0.0053
05000US39115,"Morgan County, OH",0.4436,0.0321
05000US39117,"Morrow County, OH",0.4039,0.0355
05000US39119,"Muskingum County, OH",0.4525,0.0195
05000US39121,"Noble County, OH",0.4579,0.0574
05000US39123,"Ottawa County, OH",0.4321,0.0164
05000US39125,"Paulding County, OH",0.4231,0.0459
05000US39127,"Perry County, OH",0.4298,0.0246
05000US39129,"Pickaway County, OH",0.4096,0.0153
05000US39131,"Pike County, OH",0.4694,0.0377
05000US39133,"Portage County, OH",0.4501,0.0105
05000US39135,"Preble County, OH",0.4027,0.0157
05000US39137,"Putnam County, OH",0.3961,0.0183
05000US39139,"Richland County, OH",0.4284,0.0115
05000US39141,"Ross County, OH",0.4463,0.0166
05000US39143,"Sandusky County, OH",0.4041,0.0153
05000US39145,"Scioto County, OH",0.4891,0.0169
05000US39147,"Seneca County, OH",0.4276,0.0216
05000US39149,"Shelby County, OH",0.3917,0.0151
05000US39151,"Stark County, OH",0.4409,0.0055
05000US39153,"Summit County, OH",0.4743,0.0059
05000US39155,"Trumbull County, OH",0.4529,0.01
05000US39157,"Tuscarawas County, OH",0.4185,0.0108
05000US39159,"Union County, OH",0.4032,0.0124
05000US39161,"Van Wert County, OH",0.4058,0.0187
05000US39163,"Vinton County, OH",0.4048,0.0217
05000US39165,"Warren County, OH",0.4317,0.0112
05000US39167,"Washington County, OH",0.4578,0.0215
05000US39169,"Wayne County, OH",0.4233,0.0113
05000US39171,"Williams County, OH",0.3983,0.0217
05000US39173,"Wood County, OH",0.4477,0.0095
05000US39175,"Wyandot County, OH",0.4085,0.0213
05000US40001,"Adair County, OK",0.4472,0.0195
05000US40003,"Alfalfa County, OK",0.4579,0.0727
05000US40005,"Atoka County, OK",0.4692,0.0231
05000US40007,"Beaver County, OK",0.4062,0.0301
05000US40009,"Beckham County, OK",0.4523,0.0351
05000US40011,"Blaine County, OK",0.4559,0.0311
05000US40013,"Bryan County, OK",0.4618,0.0193
05000US40015,"Caddo County, OK",0.4474,0.0179
05000US40017,"Canadian County, OK",0.3989,0.011
05000US40019,"Carter County, OK",0.4447,0.0184
05000US40021,"Cherokee County, OK",0.4729,0.0215
